trip_duration,distance_traveled,num_of_passengers,fare,tip,miscellaneous_fees,total_fare,surge_applied
182.0,0.93,1.0,33.75,0,6.0,39.75,0
1788.0,5.33,1.0,146.25,0,6.0,152.25,0
656.0,4.18,1.0,78.75,0,26.625,105.375,1
634.0,6.28,1.0,101.25,0,9.75,111.0,0
2764.0,22.69,1.0,337.5,45,79.5,462.0,1
763.0,6.24,1.0,101.25,22,9.950000000000015,133.20000000000002,0
1451.0,7.24,1.0,142.5,8,26.125,176.625,1
391.0,1.13,1.0,45.0,0,9.75,54.75,0
1240.0,13.52,1.0,187.5,44,29.875,261.375,1
372.0,1.26,1.0,41.25,0,13.5,54.75,0
684.0,3.46,1.0,75.0,0,13.5,88.5,0
126.0,0.8,2.0,26.25,15,6.0,47.25,0
44.0,0.11,2.0,150.0,0,2.25,152.25,0
505.0,2.46,1.0,60.0,0,6.0,66.0,0
112.0,0.35,5.0,26.25,0,6.0,32.25,0
610.0,4.51,1.0,82.5,15,9.75,107.25,0
751.0,12.09,1.0,172.5,0,2.25,174.75,0
742.0,2.32,1.0,67.5,0,13.5,81.0,0
785.0,6.24,1.0,105.0,0,2.25,107.25,0
1413.0,4.97,1.0,123.75,15,26.625,165.375,1
1010.0,3.54,1.0,90.0,23,26.94999999999999,139.95,1
725.0,3.22,1.0,71.25,16,9.950000000000005,97.2,0
183.0,1.69,1.0,37.5,11,6.25,54.75,0
1084.0,8.59,1.0,135.0,11,30.625,176.625,1
342.0,1.21,1.0,41.25,15,10.049999999999995,66.3,0
764.0,3.15,2.0,75.0,8,5.5,88.5,0
388.0,1.88,1.0,52.5,13,13.700000000000005,79.2,0
1165.0,12.34,5.0,183.75,0,6.0,189.75,0
659.0,2.82,2.0,67.5,0,13.5,81.0,0
1127.0,4.99,2.0,108.75,0,26.625,135.375,1
2594.0,16.03,1.0,281.25,38,26.125,345.375,1
133.0,0.97,1.0,30.0,8,9.700000000000005,47.7,0
256.0,1.09,1.0,33.75,0,9.75,43.5,0
1171.0,7.82,1.0,131.25,0,26.625,157.875,1
735.0,2.19,1.0,71.25,15,6.450000000000003,92.7,0
2041.0,8.96,1.0,183.75,38,5.949999999999989,227.7,0
866.0,2.75,1.0,75.0,16,6.200000000000003,97.2,0
1102.0,4.59,2.0,101.25,0,26.625,127.875,1
654.0,4.04,1.0,78.75,0,26.625,105.375,1
467.0,1.9,1.0,52.5,11,9.924999999999995,73.425,0
1544.0,10.62,1.0,172.5,30,26.625,229.125,1
247.0,1.22,1.0,37.5,38,5.5,81.0,0
1975.0,9.11,1.0,183.75,0,6.0,189.75,0
1110.0,9.01,1.0,146.25,30,6.449999999999989,182.7,0
2098.0,6.87,5.0,172.5,40,26.44999999999999,238.95,1
853.0,2.24,1.0,78.75,0,6.0,84.75,0
604.0,3.12,2.0,67.5,0,9.75,77.25,0
802.0,3.06,1.0,78.75,17,5.950000000000003,101.7,0
312.0,2.22,1.0,45.0,14,26.950000000000003,85.95,1
1166.0,4.6,5.0,108.75,36,9.299999999999985,154.04999999999998,0
596.0,1.98,1.0,60.0,0,6.0,66.0,0
1223.0,5.26,1.0,116.25,24,6.449999999999989,146.7,0
739.0,2.38,1.0,71.25,20,26.200000000000003,117.45,1
494.0,1.64,1.0,52.5,0,6.0,58.5,0
600.0,6.24,1.0,101.25,21,6.449999999999989,128.7,0
915.0,4.62,1.0,101.25,21,6.449999999999989,128.7,0
1019.0,3.72,1.0,93.75,0,6.0,99.75,0
1839.0,8.24,1.0,165.0,8,33.625,206.625,1
617.0,3.83,1.0,90.0,0,2.25,92.25,0
931.0,4.91,1.0,93.75,0,9.75,103.5,0
802.0,10.65,1.0,146.25,112,10.25,268.5,0
2519.0,17.65,1.0,270.0,0,26.625,296.625,1
841.0,5.18,1.0,90.0,25,33.94999999999999,148.95,1
459.0,2.19,1.0,56.25,8,26.125,90.375,1
877.0,6.08,2.0,150.0,0,2.25,152.25,0
388.0,2.9,1.0,56.25,15,13.5,84.75,0
2079.0,12.68,1.0,210.0,47,26.94999999999999,283.95,1
372.0,1.51,1.0,45.0,13,5.75,63.75,0
257.0,1.27,1.0,37.5,0,6.0,43.5,0
1011.0,14.77,1.0,198.75,41,5.949999999999989,245.7,0
590.0,4.73,1.0,82.5,0,9.75,92.25,0
1098.0,8.32,1.0,187.5,30,2.25,219.75,0
394.0,1.38,1.0,48.75,0,13.500000000000009,62.25000000000001,0
1260.0,5.79,1.0,116.25,24,6.449999999999989,146.7,0
2416.0,13.1,1.0,221.25,0,26.625,247.875,1
1100.0,3.56,1.0,93.75,26,33.70000000000002,153.45000000000002,1
1695.0,8.06,1.0,161.25,33,6.449999999999989,200.7,0
754.0,2.56,5.0,71.25,0,6.0,77.25,0
1475.0,7.02,1.0,142.5,34,26.44999999999999,202.95,1
501.0,2.91,1.0,60.0,15,13.200000000000005,88.2,0
2719.0,10.69,1.0,236.25,53,26.200000000000045,315.45000000000005,1
2373.0,21.53,1.0,311.25,104,33.77499999999998,449.025,1
127.0,0.32,1.0,26.25,0,6.0,32.25,0
521.0,3.64,1.0,71.25,0,6.0,77.25,0
5117.0,26.78,1.0,457.5,0,75.75,533.25,1
126.0,0.64,1.0,75.0,0,2.25,77.25,0
2019.0,7.32,5.0,161.25,33,6.449999999999989,200.7,0
416.0,1.72,1.0,48.75,8,13.0,69.75,0
935.0,9.99,1.0,150.0,37,33.94999999999999,220.95,1
2863.0,12.75,3.0,262.5,59,34.44999999999999,355.95,1
996.0,9.56,1.0,146.25,8,13.0,167.25,0
337.0,1.77,3.0,41.25,10,9.875,61.125,0
1606.0,3.27,1.0,127.5,0,13.5,141.0,0
1632.0,12.47,1.0,195.0,36,5.775000000000006,236.775,0
841.0,7.72,1.0,123.75,32,33.625,189.375,1
747.0,3.09,1.0,71.25,17,13.450000000000005,101.7,0
787.0,2.96,1.0,75.0,0,13.5,88.5,0
1646.0,5.87,1.0,135.0,0,26.625,161.625,1
271.0,1.24,1.0,37.5,13,6.049999999999997,56.55,0
1508.0,4.99,1.0,127.5,15,13.5,156.0,0
1168.0,16.69,2.0,307.5,0,32.25,339.75,0
600.0,2.9,1.0,67.5,22,6.5,96.0,0
305.0,1.83,1.0,45.0,11,9.700000000000005,65.7,0
1039.0,7.29,1.0,120.0,25,6.199999999999989,151.2,0
598.0,2.96,1.0,63.75,15,9.450000000000005,88.2,0
676.0,6.79,1.0,97.5,26,29.950000000000017,153.45000000000002,1
634.0,8.59,1.0,123.75,15,6.0,144.75,0
1780.0,5.54,1.0,150.0,31,6.199999999999989,187.2,0
1051.0,5.12,1.0,105.0,28,5.75,138.75,0
277.0,1.93,1.0,45.0,10,6.200000000000003,61.2,0
1646.0,13.58,1.0,213.75,52,27.125,292.875,1
202.0,1.5,3.0,37.5,0,34.125,71.625,1
521.0,2.46,1.0,60.0,0,6.0,66.0,0
390.0,1.51,1.0,48.75,0,6.0,54.75,0
627.0,8.85,5.0,127.5,22,6.5,156.0,0
1051.0,17.12,1.0,225.0,98,9.25,332.25,0
641.0,2.82,1.0,71.25,15,6.450000000000003,92.7,0
2508.0,25.2,1.0,390.0,96,88.65000000000009,574.6500000000001,0
2037.0,12.26,1.0,210.0,61,34.174999999999955,305.17499999999995,1
994.0,5.78,1.0,101.25,0,13.5,114.75,0
1123.0,5.05,1.0,108.75,21,34.57499999999999,164.325,1
504.0,2.09,1.0,56.25,0,6.000000000000007,62.25000000000001,0
1052.0,5.46,6.0,105.0,0,34.125,139.125,1
516.0,2.29,1.0,60.0,13,6.200000000000003,79.2,0
1121.0,6.58,1.0,120.0,27,13.199999999999989,160.2,0
857.0,5.71,1.0,101.25,21,6.449999999999989,128.7,0
299.0,1.05,6.0,37.5,6,27.075000000000003,70.575,1
274.0,1.63,1.0,41.25,11,13.450000000000005,65.7,0
329.0,2.2,1.0,48.75,15,6.0,69.75,0
1688.0,6.97,1.0,150.0,46,34.17500000000001,230.175,1
869.0,3.81,1.0,86.25,28,5.674999999999997,119.925,0
1890.0,10.75,1.0,183.75,54,34.575000000000045,272.32500000000005,1
683.0,4.25,1.0,82.5,18,5.700000000000003,106.2,0
884.0,2.56,1.0,82.5,27,26.92500000000001,136.425,1
126.0,0.97,1.0,30.0,0,6.0,36.0,0
580.0,6.16,5.0,97.5,21,5.700000000000003,124.2,0
884.0,3.07,1.0,86.25,0,26.625,112.875,1
1829.0,14.32,1.0,285.0,0,2.25,287.25,0
645.0,8.79,5.0,123.75,22,6.5,152.25,0
569.0,6.36,1.0,97.5,0,6.0,103.5,0
249.0,2.27,1.0,45.0,0,13.5,58.5,0
600.0,2.57,2.0,63.75,0,13.5,77.25,0
625.0,3.75,1.0,75.0,8,5.5,88.5,0
384.0,3.09,1.0,56.25,0,13.5,69.75,0
1438.0,6.78,1.0,138.75,15,30.375,184.125,1
235.0,0.92,1.0,33.75,0,6.0,39.75,0
465.0,1.92,1.0,52.5,12,5.699999999999989,70.19999999999999,0
539.0,2.08,2.0,60.0,60,26.625,146.625,1
296.0,2.41,1.0,52.5,0,9.750000000000009,62.25000000000001,0
648.0,2.9,1.0,71.25,15,6.450000000000003,92.7,0
558.0,2.53,1.0,60.0,15,13.200000000000005,88.2,0
347.0,1.93,1.0,48.75,12,9.375,70.125,0
735.0,3.06,1.0,75.0,20,26.950000000000017,121.95000000000002,1
1057.0,4.46,1.0,101.25,19,26.82499999999999,147.075,1
1191.0,2.08,1.0,71.25,0,13.5,84.75,0
904.0,5.07,1.0,97.5,21,5.700000000000003,124.2,0
527.0,3.43,1.0,67.5,20,29.950000000000003,117.45,1
1466.0,9.64,1.0,153.75,32,5.949999999999989,191.7,0
862.0,3.54,1.0,71.25,0,6.0,77.25,0
676.0,3.14,1.0,67.5,0,6.0,73.5,0
530.0,1.82,2.0,56.25,0,13.5,69.75,0
1480.0,4.38,1.0,120.0,29,26.950000000000017,175.95000000000002,1
689.0,3.72,1.0,75.0,16,6.200000000000003,97.2,0
1262.0,6.78,1.0,131.25,41,6.174999999999983,178.42499999999998,0
812.0,4.36,1.0,86.25,18,6.450000000000003,110.7,0
604.0,2.04,1.0,60.0,8,5.5,73.5,0
717.0,3.77,1.0,75.0,15,75.82499999999999,165.825,1
4254.0,17.75,1.0,337.5,0,9.75,347.25,0
248.0,1.09,1.0,37.5,0,6.0,43.5,0
878.0,3.06,1.0,78.75,27,13.875,119.625,0
518.0,3.46,1.0,71.25,24,10.049999999999995,105.3,0
768.0,2.64,1.0,75.0,0,6.0,81.0,0
910.0,9.5,1.0,142.5,15,9.75,167.25,0
765.0,4.99,1.0,86.25,17,26.57499999999999,129.825,1
2630.0,27.57,1.0,390.0,111,55.42499999999996,556.425,0
366.0,1.27,1.0,41.25,0,6.0,47.25,0
184.0,0.48,0.0,30.0,0,6.0,36.0,0
541.0,2.16,1.0,56.25,12,6.450000000000003,74.7,0
417.0,2.14,1.0,48.75,16,13.100000000000009,77.85000000000001,0
131.0,0.68,1.0,26.25,8,6.100000000000001,40.35,0
922.0,4.2,1.0,90.0,21,13.200000000000005,124.2,0
599.0,2.66,1.0,63.75,17,6.399999999999992,87.14999999999999,0
337.0,1.46,1.0,45.0,0,13.5,58.5,0
1081.0,3.41,1.0,97.5,25,26.44999999999999,148.95,1
173.0,1.3,2.0,33.75,0,13.5,47.25,0
686.0,4.43,1.0,86.25,20,13.450000000000005,119.7,0
808.0,8.59,1.0,127.5,27,5.699999999999989,160.2,0
831.0,3.22,1.0,78.75,0,6.0,84.75,0
469.0,1.37,1.0,48.75,0,6.0,54.75,0
697.0,2.48,1.0,71.25,0,13.5,84.75,0
1293.0,10.33,1.0,157.5,0,30.375,187.875,1
1265.0,7.63,3.0,127.5,0,6.0,133.5,0
835.0,3.06,1.0,78.75,18,13.950000000000005,110.7,0
342.0,1.56,1.0,45.0,18,26.55,89.55,1
444.0,2.57,1.0,56.25,0,6.000000000000007,62.25000000000001,0
262.0,1.45,1.0,37.5,9,10.125,56.625,0
847.0,3.51,1.0,82.5,23,9.849999999999994,115.35,0
698.0,2.43,1.0,67.5,18,6.375,91.875,0
2735.0,25.12,1.0,348.75,0,62.625,411.375,0
977.0,4.8,1.0,97.5,22,6.5,126.0,0
1810.0,14.56,1.0,221.25,58,9.5,288.75,0
830.0,5.31,1.0,93.75,15,26.625,135.375,1
844.0,3.98,1.0,86.25,75,13.5,174.75,0
499.0,2.66,1.0,60.0,16,6.5,82.5,0
2850.0,7.74,1.0,217.5,0,13.5,231.0,0
369.0,1.54,1.0,45.0,0,6.0,51.0,0
748.0,5.15,1.0,90.0,24,30.450000000000017,144.45000000000002,1
891.0,4.09,1.0,90.0,0,30.375,120.375,1
825.0,3.78,1.0,86.25,23,6.099999999999994,115.35,0
64.0,0.24,1.0,225.0,0,2.25,227.25,0
1594.0,17.38,1.0,247.5,0,6.0,253.5,0
1830.0,14.48,1.0,221.25,50,30.69999999999999,301.95,1
298.0,1.16,1.0,37.5,13,26.450000000000003,76.95,1
290.0,1.03,1.0,37.5,13,6.049999999999997,56.55,0
471.0,2.03,1.0,52.5,18,5.550000000000011,76.05000000000001,0
1634.0,12.94,1.0,202.5,52,54.64999999999998,309.15,0
1174.0,10.62,1.0,168.75,39,26.69999999999999,234.45,1
151.0,1.53,1.0,37.5,9,5.700000000000003,52.2,0
681.0,3.72,1.0,75.0,11,26.5,112.5,1
2034.0,15.3,1.0,236.25,0,55.125,291.375,0
256.0,1.13,1.0,37.5,0,6.0,43.5,0
840.0,3.94,1.0,86.25,0,34.125,120.375,1
1281.0,5.62,1.0,120.0,29,26.950000000000017,175.95000000000002,1
98.0,0.48,1.0,26.25,0,9.75,36.0,0
253.0,1.08,1.0,37.5,0,6.0,43.5,0
1292.0,5.07,1.0,112.5,22,14.0,148.5,0
2194.0,9.27,1.0,191.25,0,6.0,197.25,0
774.0,9.87,1.0,142.5,0,26.625,169.125,1
541.0,2.22,1.0,60.0,17,10.149999999999991,87.14999999999999,0
295.0,1.3,1.0,41.25,11,13.450000000000005,65.7,0
1288.0,5.21,1.0,120.0,0,6.0,126.0,0
979.0,2.22,1.0,82.5,22,26.450000000000017,130.95000000000002,1
231.0,1.19,1.0,33.75,0,6.0,39.75,0
1211.0,10.57,1.0,150.0,20,55.375,225.375,0
808.0,2.88,1.0,78.75,21,6.150000000000006,105.9,0
712.0,3.7,1.0,75.0,17,26.5,118.5,1
715.0,4.96,1.0,86.25,8,26.125,120.375,1
409.0,1.82,5.0,48.75,12,13.950000000000005,74.7,0
639.0,3.88,1.0,75.0,22,33.95000000000002,130.95000000000002,1
623.0,1.93,1.0,60.0,13,6.200000000000003,79.2,0
445.0,1.3,1.0,45.0,0,13.5,58.5,0
378.0,1.43,1.0,45.0,0,13.5,58.5,0
78.0,0.9,1.0,26.25,7,9.950000000000005,43.2,0
481.0,4.15,1.0,71.25,0,9.75,81.0,0
1025.0,3.44,1.0,93.75,0,6.0,99.75,0
449.0,3.06,1.0,60.0,8,29.875,97.875,1
498.0,1.98,5.0,56.25,0,6.000000000000007,62.25000000000001,0
552.0,2.64,1.0,63.75,14,5.950000000000003,83.7,0
1232.0,11.31,1.0,172.5,0,30.375,202.875,1
815.0,3.06,2.0,78.75,17,34.07499999999999,129.825,1
498.0,1.53,1.0,52.5,24,26.325000000000003,102.825,1
90.0,0.16,1.0,22.5,0,9.75,32.25,0
542.0,2.4,1.0,56.25,0,9.75,66.0,0
324.0,2.17,1.0,48.75,16,6.424999999999997,71.175,0
733.0,3.19,3.0,71.25,0,6.0,77.25,0
1901.0,6.15,1.0,153.75,34,33.94999999999999,221.7,1
541.0,2.25,1.0,60.0,0,6.0,66.0,0
553.0,2.53,1.0,63.75,15,9.450000000000005,88.2,0
399.0,2.3,1.0,52.5,0,9.750000000000009,62.25000000000001,0
677.0,4.2,1.0,75.0,15,26.625,116.625,1
1577.0,5.65,1.0,131.25,27,6.450000000000017,164.70000000000002,0
403.0,1.16,1.0,41.25,0,6.0,47.25,0
2043.0,9.82,1.0,187.5,0,13.5,201.0,0
788.0,3.38,1.0,82.5,24,13.5,120.0,0
675.0,2.72,1.0,67.5,0,6.0,73.5,0
735.0,0.63,1.0,63.75,17,6.399999999999992,87.14999999999999,0
520.0,2.77,2.0,63.75,0,6.0,69.75,0
918.0,4.31,1.0,90.0,0,26.625,116.625,1
360.0,1.87,1.0,45.0,21,27.075000000000003,93.075,1
1319.0,17.94,1.0,243.75,50,5.949999999999989,299.7,0
567.0,2.8,1.0,63.75,0,6.0,69.75,0
678.0,2.22,1.0,67.5,20,13.75,101.25,0
1026.0,2.77,1.0,78.75,0,6.0,84.75,0
878.0,3.77,1.0,82.5,28,9.424999999999995,119.925,0
495.0,3.94,1.0,71.25,24,27.075000000000003,122.325,1
362.0,1.8,1.0,45.0,0,6.0,51.0,0
1089.0,4.73,1.0,101.25,0,6.0,107.25,0
902.0,5.7,2.0,101.25,26,30.69999999999999,157.95,1
3657.0,38.29,9.0,713.1750000000001,0,90.37499999999989,803.55,0
938.0,5.2,2.0,101.25,0,9.75,111.0,0
2759.0,24.41,1.0,352.5,0,9.75,362.25,0
878.0,10.78,2.0,157.5,64,54.875,276.375,0
624.0,2.19,1.0,48.75,0,9.75,58.5,0
84316.0,10.24,2.0,168.75,40,30.19999999999999,238.95,1
85623.0,11.49,1.0,183.75,0,6.0,189.75,0
3301.0,16.66,1.0,266.25,0,26.625,292.875,1
1319.0,4.22,5.0,116.25,29,26.19999999999999,171.45,1
622.0,4.28,1.0,75.0,20,26.950000000000017,121.95000000000002,1
542.0,3.72,1.0,67.5,16,13.700000000000005,97.2,0
553.0,2.96,1.0,63.75,0,9.75,73.5,0
632.0,3.06,1.0,67.5,75,9.75,152.25,0
1477.0,6.18,1.0,131.25,0,6.0,137.25,0
503.0,2.17,1.0,52.5,12,5.699999999999989,70.19999999999999,0
133.0,0.6,1.0,26.25,12,34.2,72.45,1
927.0,4.12,1.0,90.0,22,27.125,139.125,1
713.0,2.74,1.0,67.5,19,9.875,96.375,0
3897.0,14.21,2.0,322.5,0,6.0,328.5,0
1485.0,11.09,1.0,176.25,22,10.25,208.5,0
464.0,2.41,2.0,56.25,8,26.125,90.375,1
1196.0,6.34,1.0,123.75,26,5.950000000000017,155.70000000000002,0
2425.0,15.45,1.0,247.5,38,26.125,311.625,1
1079.0,7.84,1.0,131.25,0,30.375,161.625,1
127.0,0.64,1.0,26.25,0,6.0,32.25,0
453.0,1.34,1.0,45.0,0,13.5,58.5,0
1472.0,11.27,1.0,172.5,0,6.0,178.5,0
595.0,1.61,2.0,60.0,26,26.5,112.5,1
536.0,2.78,1.0,63.75,23,26.200000000000003,112.95,1
420.0,1.77,1.0,45.0,0,9.75,54.75,0
637.0,1.77,1.0,63.75,10,6.5,80.25,0
1453.0,12.36,2.0,183.75,22,34.625,240.375,1
1903.0,6.04,1.0,153.75,0,6.0,159.75,0
668.0,2.14,5.0,67.5,24,26.175,117.675,1
456.0,1.71,1.0,48.75,0,13.500000000000009,62.25000000000001,0
981.0,4.28,1.0,97.5,0,26.625,124.125,1
178.0,0.69,1.0,30.0,0,6.0,36.0,0
656.0,3.94,1.0,75.0,0,13.5,88.5,0
1674.0,11.6,1.0,180.0,54,33.674999999999955,267.67499999999995,1
1372.0,10.57,5.0,165.0,40,33.94999999999999,238.95,1
753.0,2.46,1.0,71.25,15,6.450000000000003,92.7,0
688.0,2.25,1.0,67.5,15,5.700000000000003,88.2,0
2031.0,8.96,1.0,176.25,51,26.32499999999999,253.575,1
1039.0,6.68,1.0,112.5,32,13.0,157.5,0
527.0,2.14,1.0,60.0,17,10.149999999999991,87.14999999999999,0
999.0,4.07,1.0,75.0,0,2.25,77.25,0
1296.0,3.38,1.0,82.5,0,13.5,96.0,0
909.0,3.15,1.0,86.25,0,6.0,92.25,0
265.0,1.34,1.0,37.5,13,13.25,63.75,0
4064.0,30.08,1.0,442.5,0,26.625,469.125,1
256.0,1.01,2.0,33.75,8,5.950000000000003,47.7,0
370.0,1.66,1.0,48.75,25,34.025000000000006,107.775,1
1787.0,5.95,1.0,146.25,43,26.82499999999999,216.075,1
203.0,1.29,1.0,33.75,0,6.0,39.75,0
1117.0,6.6,2.0,123.75,26,5.875,155.625,0
271.0,3.78,1.0,63.75,0,9.75,73.5,0
149.0,0.92,1.0,30.0,0,6.0,36.0,0
1646.0,7.56,1.0,161.25,0,13.5,174.75,0
554.0,4.2,1.0,78.75,21,6.150000000000006,105.9,0
840.0,3.23,1.0,82.5,23,34.44999999999999,139.95,1
1259.0,5.15,1.0,112.5,30,10.125,152.625,0
1458.0,3.56,1.0,120.0,0,6.0,126.0,0
707.0,3.75,1.0,75.0,20,26.950000000000017,121.95000000000002,1
1027.0,5.25,1.0,105.0,15,26.625,146.625,1
1534.0,4.35,1.0,127.5,0,6.0,133.5,0
2660.0,12.21,1.0,225.0,0,34.125,259.125,1
218.0,0.84,1.0,33.75,12,5.924999999999997,51.675,0
1292.0,8.71,1.0,146.25,30,62.625,238.875,0
664.0,2.32,1.0,63.75,0,6.0,69.75,0
815.0,1.71,1.0,75.0,0,6.0,81.0,0
797.0,4.02,2.0,82.5,0,6.0,88.5,0
2328.0,16.4,1.0,266.25,0,26.625,292.875,1
1391.0,11.43,1.0,176.25,61,26.525000000000038,263.77500000000003,1
1182.0,3.94,1.0,105.0,0,6.0,111.0,0
1584.0,15.59,1.0,225.0,52,33.94999999999999,310.95,1
1340.0,2.85,1.0,108.75,0,6.0,114.75,0
498.0,3.78,1.0,97.5,15,6.150000000000006,118.65,0
715.0,4.02,1.0,78.75,18,9.375,106.125,0
677.0,5.13,1.0,90.0,0,13.5,103.5,0
252.0,1.29,2.0,37.5,0,6.0,43.5,0
195.0,1.93,1.0,41.25,11,13.450000000000005,65.7,0
860.0,4.62,1.0,93.75,15,13.5,122.25,0
783.0,3.72,1.0,78.75,0,13.5,92.25,0
565.0,5.66,1.0,93.75,25,30.19999999999999,148.95,1
752.0,3.46,2.0,78.75,21,26.700000000000003,126.45,1
546.0,2.62,1.0,63.75,8,5.5,77.25,0
228.0,1.51,1.0,37.5,14,9.924999999999995,61.425,0
562.0,3.06,1.0,67.5,22,5.75,95.25,0
2953.0,23.16,2.0,330.0,86,13.375,429.375,0
706.0,3.22,2.0,75.0,16,6.200000000000003,97.2,0
1468.0,7.92,1.0,146.25,32,13.449999999999989,191.7,0
1204.0,10.44,1.0,161.25,0,26.625,187.875,1
552.0,2.27,1.0,60.0,16,6.5,82.5,0
1258.0,11.22,1.0,157.5,37,26.44999999999999,220.95,1
1098.0,8.72,1.0,146.25,43,26.82499999999999,216.075,1
324.0,2.4,1.0,48.75,12,13.950000000000005,74.7,0
523.0,2.25,1.0,56.25,0,6.000000000000007,62.25000000000001,0
486.0,3.69,1.0,71.25,0,6.0,77.25,0
550.0,2.77,2.0,63.75,15,9.450000000000005,88.2,0
700.0,3.86,1.0,82.5,0,6.0,88.5,0
857.0,2.86,1.0,82.5,0,26.625,109.125,1
1087.0,5.58,1.0,120.0,0,62.625,182.625,0
133.0,0.58,1.0,26.25,6,6.450000000000003,38.7,0
821.0,2.17,6.0,75.0,16,6.200000000000003,97.2,0
331.0,0.76,1.0,37.5,0,26.625,64.125,1
120.0,1.21,1.0,30.0,7,6.200000000000003,43.2,0
745.0,2.3,1.0,71.25,10,26.375,107.625,1
631.0,3.41,1.0,67.5,26,26.5,120.0,1
881.0,3.6,1.0,86.25,18,6.450000000000003,110.7,0
668.0,2.41,2.0,63.75,17,6.25,87.0,0
986.0,8.38,1.0,127.5,3,27.0,157.5,1
561.0,2.03,1.0,56.25,12,6.450000000000003,74.7,0
281.0,1.21,1.0,41.25,0,6.0,47.25,0
1443.0,12.87,1.0,198.75,0,26.625,225.375,1
554.0,2.4,1.0,67.5,0,2.25,69.75,0
600.0,2.98,1.0,67.5,15,5.700000000000003,88.2,0
12.0,0.1,1.0,18.75,0,6.0,24.75,0
705.0,4.57,1.0,90.0,23,26.94999999999999,139.95,1
1565.0,9.17,1.0,161.25,0,26.625,187.875,1
614.0,2.46,4.0,67.5,20,34.45000000000002,121.95000000000002,1
428.0,2.16,1.0,56.25,0,6.000000000000007,62.25000000000001,0
3335.0,16.27,2.0,281.25,0,6.0,287.25,0
661.0,3.6,1.0,75.0,15,26.625,116.625,1
188.0,0.8,2.0,30.0,13,13.25,56.25,0
615.0,1.9,1.0,60.0,8,13.0,81.0,0
738.0,3.59,6.0,75.0,15,26.625,116.625,1
1876.0,5.86,1.0,153.75,15,26.625,195.375,1
420.0,3.38,1.0,60.0,0,6.0,66.0,0
1199.0,5.31,1.0,112.5,0,6.0,118.5,0
3516.0,8.08,1.0,266.25,0,83.25,349.5,1
418.0,2.25,1.0,52.5,0,9.750000000000009,62.25000000000001,0
562.0,1.54,1.0,56.25,14,13.450000000000005,83.7,0
990.0,4.8,1.0,101.25,0,6.0,107.25,0
30.0,0.06,1.0,18.75,0,13.5,32.25,0
751.0,2.82,1.0,71.25,0,6.0,77.25,0
434.0,2.66,1.0,56.25,13,9.950000000000005,79.2,0
3123.0,22.05,3.0,326.25,0,26.774999999999977,353.025,1
173.0,1.27,1.0,33.75,10,5.899999999999999,49.65,0
647.0,2.74,1.0,67.5,16,13.625,97.125,0
263.0,1.37,1.0,37.5,0,13.5,51.0,0
633.0,2.64,2.0,67.5,25,34.55,127.05,1
713.0,9.06,1.0,131.25,0,6.0,137.25,0
219.0,2.0,1.0,41.25,9,6.450000000000003,56.7,0
1854.0,5.58,6.0,135.0,0,34.125,169.125,1
472.0,2.57,1.0,56.25,15,13.5,84.75,0
409.0,1.66,1.0,48.75,11,26.950000000000003,86.7,1
1133.0,4.89,1.0,108.75,0,6.0,114.75,0
846.0,2.33,1.0,75.0,20,26.950000000000017,121.95000000000002,1
538.0,2.59,1.0,60.0,19,33.95,112.95,1
316.0,1.19,1.0,41.25,15,10.049999999999995,66.3,0
1533.0,4.18,1.0,123.75,0,26.625,150.375,1
906.0,4.22,1.0,97.5,0,9.75,107.25,0
1023.0,2.3,1.0,90.0,29,5.799999999999997,124.8,0
99.0,0.47,1.0,26.25,0,9.75,36.0,0
782.0,3.44,1.0,75.0,20,26.950000000000017,121.95000000000002,1
1622.0,7.37,1.0,142.5,53,34.07499999999999,229.575,1
1415.0,5.1,1.0,127.5,32,34.44999999999999,193.95,1
816.0,5.33,1.0,97.5,0,9.75,107.25,0
795.0,3.03,5.0,78.75,0,9.75,88.5,0
379.0,1.61,1.0,45.0,0,6.0,51.0,0
787.0,5.42,1.0,90.0,25,33.94999999999999,148.95,1
2995.0,8.87,1.0,247.5,22,14.0,283.5,0
257.0,1.05,1.0,37.5,0,6.0,43.5,0
495.0,1.88,1.0,56.25,0,26.625,82.875,1
524.0,1.87,1.0,56.25,0,6.000000000000007,62.25000000000001,0
482.0,2.86,1.0,56.25,12,6.450000000000003,74.7,0
249.0,2.16,1.0,41.25,15,34.125,90.375,1
1057.0,7.74,1.0,127.5,39,30.82499999999999,197.325,1
1157.0,5.07,1.0,108.75,0,6.0,114.75,0
598.0,2.09,1.0,63.75,14,5.875,83.625,0
1211.0,3.93,1.0,105.0,28,5.75,138.75,0
760.0,5.89,1.0,97.5,22,13.700000000000015,133.20000000000002,0
491.0,1.26,2.0,48.75,0,13.500000000000009,62.25000000000001,0
940.0,7.63,1.0,123.75,15,6.0,144.75,0
923.0,3.85,1.0,86.25,20,13.450000000000005,119.7,0
551.0,2.22,1.0,60.0,16,6.5,82.5,0
548.0,3.75,1.0,67.5,0,26.625,94.125,1
744.0,4.41,1.0,82.5,22,26.450000000000017,130.95000000000002,1
745.0,3.25,1.0,78.75,23,33.69999999999999,135.45,1
585.0,2.74,2.0,63.75,23,13.674999999999995,100.425,0
676.0,1.74,1.0,63.75,21,5.924999999999997,90.675,0
